name,tear,rate,score
Xyz11,DIAMOND - I,38승 27패 (58.46%),14점
MacaM,DIAMOND - I,238승 242패 (49.58%),14점
서코 봇,DIAMOND - I,63승 55패 (53.39%),14점
양자물리학 교수,DIAMOND - I,300승 288패 (51.02%),14점
udo1zO5x3,DIAMOND - I,704승 683패 (50.76%),14점
MarlboroGold 6mg,DIAMOND - I,160승 160패 (50.00%),14점
조은하루보내세요,DIAMOND - I,88승 66패 (57.14%),14점
NS 냥냥,DIAMOND - I,173승 169패 (50.58%),14점
비호감,DIAMOND - I,79승 67패 (54.11%),14점
Duan Tai,DIAMOND - I,163승 171패 (48.80%),14점
Lethargic,DIAMOND - I,212승 200패 (51.46%),14점
생배나랑장난하냐,DIAMOND - I,151승 148패 (50.50%),14점
vovo1234,DIAMOND - I,214승 175패 (55.01%),14점
리쉬300까지쳐라,DIAMOND - I,169승 129패 (56.71%),14점
WuhanCobid,DIAMOND - I,47승 52패 (47.47%),14점
양옥경,DIAMOND - I,19승 14패 (57.58%),14점
HLE Willer,DIAMOND - I,92승 91패 (50.27%),14점
X 1,DIAMOND - I,229승 208패 (52.40%),14점
간절패배즐겜승리,DIAMOND - I,79승 62패 (56.03%),14점
wraxingwq,DIAMOND - I,113승 96패 (54.07%),14점
타투이스트,DIAMOND - I,134승 155패 (46.37%),14점
성난 몽키스패너,DIAMOND - I,38승 34패 (52.78%),14점
서울게임아카데미,DIAMOND - I,367승 376패 (49.39%),14점
bj소현섭,DIAMOND - I,250승 220패 (53.19%),14점
fansile,DIAMOND - I,189승 182패 (50.94%),14점
awq6,DIAMOND - I,110승 91패 (54.73%),14점
O  o  w  w  o  O,DIAMOND - I,65승 56패 (53.72%),14점
핸 냥,DIAMOND - I,116승 93패 (55.50%),14점
LOL맨붕,DIAMOND - I,21승 19패 (52.50%),14점
거울에 비친 꽃,DIAMOND - I,20승 11패 (64.52%),14점
갸두식,DIAMOND - I,132승 118패 (52.80%),14점
팀의 원딜러,DIAMOND - I,83승 66패 (55.70%),14점
 Krlspy Kreme,DIAMOND - I,201승 182패 (52.48%),14점
전라도 파이크,DIAMOND - I,50승 45패 (52.63%),14점
전라도 파이크,DIAMOND - I,50승 45패 (52.63%),14점
드웨인존슨의존슨,DIAMOND - I,88승 65패 (57.52%),14점
나 쥰내 섹시해,DIAMOND - I,71승 42패 (62.83%),14점
상하숟가락,DIAMOND - I,70승 49패 (58.82%),14점
부계에서지는사람,DIAMOND - I,85승 59패 (59.03%),14점
찬우는운이없어,DIAMOND - I,127승 126패 (50.20%),14점
신상문,DIAMOND - I,89승 76패 (53.94%),14점
friend모여라,DIAMOND - I,228승 242패 (48.51%),14점
성충이 해적단,DIAMOND - I,589승 624패 (48.56%),14점
So Cute,DIAMOND - I,294승 281패 (51.13%),14점
흑인 12호,DIAMOND - I,114승 86패 (57.00%),14점
m2터진년들,DIAMOND - I,164승 163패 (50.15%),14점
LA MARZOCCO,DIAMOND - I,41승 34패 (54.67%),14점
GM04,DIAMOND - I,642승 636패 (50.23%),14점
Xioyuki,DIAMOND - I,206승 201패 (50.61%),14점
관심줄게 애교줘,DIAMOND - I,85승 65패 (56.67%),14점
그래도설원입니다,DIAMOND - I,85승 66패 (56.29%),14점
기모량,DIAMOND - I,91승 78패 (53.85%),14점
소녀이론,DIAMOND - I,81승 63패 (56.25%),14점
cherish us,DIAMOND - I,502승 481패 (51.07%),14점
원딜정글하는남자,DIAMOND - I,133승 107패 (55.42%),14점
피곤하기 싫어요,DIAMOND - I,73승 64패 (53.28%),14점
위덕 김승윤,DIAMOND - I,69승 66패 (51.11%),14점
지로123,DIAMOND - I,137승 137패 (50.00%),14점
헷 큥,DIAMOND - I,51승 30패 (62.96%),14점
규찌갱갱,DIAMOND - I,121승 104패 (53.78%),14점
성 재,DIAMOND - I,352승 376패 (48.35%),14점
맵핵없어역갱못봄,DIAMOND - I,92승 80패 (53.49%),14점
악당검사,DIAMOND - I,151승 144패 (51.19%),14점
Viper Deft,DIAMOND - I,153승 108패 (58.62%),14점
Homicide,DIAMOND - I,448승 399패 (52.89%),14점
DCT 권기준,DIAMOND - I,105승 81패 (56.45%),14점
창주스,DIAMOND - I,113승 93패 (54.85%),14점
아큐어,DIAMOND - I,68승 57패 (54.40%),14점
한량의삶,DIAMOND - I,99승 91패 (52.11%),14점
TOP DuDu,DIAMOND - I,368승 344패 (51.69%),14점
rorororoa,DIAMOND - I,324승 283패 (53.38%),14점
새 론,DIAMOND - I,400승 409패 (49.44%),13점
순살뿌치,DIAMOND - I,65승 45패 (59.09%),13점
rhehrgks,DIAMOND - I,269승 231패 (53.80%),13점
Hideo Hosono,DIAMOND - I,258승 261패 (49.71%),13점
Reanimation,DIAMOND - I,26승 32패 (44.83%),13점
까까먹고싶어,DIAMOND - I,165승 174패 (48.67%),13점
가련한 늙은이,DIAMOND - I,164승 159패 (50.77%),13점
롤로노아 김동범,DIAMOND - I,89승 66패 (57.42%),13점
2023worlds winT1,DIAMOND - I,100승 79패 (55.87%),13점
zxcmasdxzzz,DIAMOND - I,159승 134패 (54.27%),13점
울부짖는핑프가락,DIAMOND - I,193승 167패 (53.61%),13점
괴물쥐코빨고싶다,DIAMOND - I,184승 161패 (53.33%),13점
요오망한 마시로,DIAMOND - I,199승 175패 (53.21%),13점
김진규,DIAMOND - I,259승 223패 (53.73%),13점
송희도리93,DIAMOND - I,84승 65패 (56.38%),13점
떨거지장군,DIAMOND - I,135승 96패 (58.44%),13점
벽느끼고가세요,DIAMOND - I,84승 40패 (67.74%),13점
터그놀이 전문가,DIAMOND - I,66승 54패 (55.00%),13점
ZOEZEOZOE,DIAMOND - I,51승 45패 (53.12%),13점
포치타 멍멍,DIAMOND - I,109승 97패 (52.91%),13점
재 웬 ,DIAMOND - I,386승 356패 (52.02%),13점
injbglpjrrgsgvc,DIAMOND - I,415승 411패 (50.24%),13점
14프로,DIAMOND - I,51승 38패 (57.30%),13점
Shapes,DIAMOND - I,163승 154패 (51.42%),13점
luxiaofeng9,DIAMOND - I,183승 145패 (55.79%),13점
배현욱,DIAMOND - I,57승 35패 (61.96%),13점
유지민범,DIAMOND - I,47승 39패 (54.65%),13점
Sinnoseuke,DIAMOND - I,96승 57패 (62.75%),13점
협곡이요동쳐요,DIAMOND - I,92승 67패 (57.86%),13점
xiao feng,DIAMOND - I,353승 337패 (51.16%),13점
쏘 큐리어스,DIAMOND - I,60승 52패 (53.57%),13점
Rothy fan ,DIAMOND - I,124승 108패 (53.45%),13점
znxd1jahf,DIAMOND - I,148승 123패 (54.61%),13점
렐 깎는 노인,DIAMOND - I,120승 97패 (55.30%),13점
Mun c the max,DIAMOND - I,264승 275패 (48.98%),13점
남자다운페이커,DIAMOND - I,62승 43패 (59.05%),13점
리정섭,DIAMOND - I,203승 188패 (51.92%),13점
자 욤,DIAMOND - I,126승 121패 (51.01%),13점
i injung you,DIAMOND - I,98승 63패 (60.87%),13점
xiang qilai,DIAMOND - I,97승 75패 (56.40%),13점
금연중 빡치게X,DIAMOND - I,194승 199패 (49.36%),13점
피곤한챔피언,DIAMOND - I,42승 31패 (57.53%),13점
알랭드1종보통,DIAMOND - I,159승 157패 (50.32%),13점
전생했더니배불뚝이었던건에대하여,DIAMOND - I,180승 137패 (56.78%),13점
IIIllIIlllIlIllI,DIAMOND - I,99승 78패 (55.93%),13점
reGretGirl,DIAMOND - I,83승 71패 (53.90%),13점
Park JGle,DIAMOND - I,177승 151패 (53.96%),13점
Xiao hu x1an,DIAMOND - I,192승 159패 (54.70%),13점
설민이,DIAMOND - I,57승 52패 (52.29%),13점
  yuanlai,DIAMOND - I,194승 177패 (52.29%),13점
내일 더 행복하길,DIAMOND - I,124승 95패 (56.62%),13점
StickFigure,DIAMOND - I,158승 160패 (49.69%),13점
인 여,DIAMOND - I,108승 82패 (56.84%),13점
다이아 원딜유저,DIAMOND - I,37승 35패 (51.39%),13점
서주연 Glitch,DIAMOND - I,99승 84패 (54.10%),13점
학이운다하악,DIAMOND - I,131승 105패 (55.51%),13점
Slayyyyy,DIAMOND - I,321승 336패 (48.86%),13점
서서히 퍼지는 독,DIAMOND - I,18승 11패 (62.07%),13점
T1 BBalrae,DIAMOND - I,32승 25패 (56.14%),13점
절망의텔레포트,DIAMOND - I,196승 192패 (50.52%),13점
소원 배달원,DIAMOND - I,210승 203패 (50.85%),13점
손인욱 fan,DIAMOND - I,167승 169패 (49.70%),13점
을왕리조석진 ,DIAMOND - I,94승 71패 (56.97%),13점
핑찍으면대충함,DIAMOND - I,486승 483패 (50.15%),13점
아마도잘할듯,DIAMOND - I,103승 80패 (56.28%),13점
ZAYN MALlK,DIAMOND - I,43승 38패 (53.09%),13점
600점떨어진사람,DIAMOND - I,247승 242패 (50.51%),13점
XOX XD ,DIAMOND - I,225승 195패 (53.57%),13점
벌꿀햄스터 ,DIAMOND - I,126승 119패 (51.43%),13점
로아 마크,DIAMOND - I,34승 34패 (50.00%),13점
정많은사람1234,DIAMOND - I,128승 120패 (51.61%),13점
쌉꼬봉,DIAMOND - I,97승 96패 (50.26%),13점
가람의 가비마루,DIAMOND - I,178승 140패 (55.97%),13점
도토zl도토리,DIAMOND - I,92승 90패 (50.55%),13점
욘쥬욘텐고,DIAMOND - I,120승 101패 (54.30%),13점
웅오레II,DIAMOND - I,101승 100패 (50.25%),13점
병아리야날아봐,DIAMOND - I,91승 40패 (69.47%),13점
dou guai wo,DIAMOND - I,57승 59패 (49.14%),13점
콩이 아들,DIAMOND - I,184승 152패 (54.76%),13점
ysuh,DIAMOND - I,115승 106패 (52.04%),13점
예쁜여자만듀오함,DIAMOND - I,175승 167패 (51.17%),13점
2ven,DIAMOND - I,64승 65패 (49.61%),13점
그 무기,DIAMOND - I,35승 6패 (85.37%),13점
많이늙어버린사람,DIAMOND - I,61승 61패 (50.00%),13점
황재현,DIAMOND - I,228승 222패 (50.67%),13점
이속킹,DIAMOND - I,24승 26패 (48.00%),13점
나는사람이요,DIAMOND - I,151승 126패 (54.51%),13점
배경     새끼,DIAMOND - I,284승 252패 (52.99%),13점
기승전다이아,DIAMOND - I,276승 265패 (51.02%),13점
돌멩쓰,DIAMOND - I,126승 108패 (53.85%),13점
담배 술 롤 ,DIAMOND - I,176승 186패 (48.62%),13점
지동원,DIAMOND - I,335승 319패 (51.22%),13점
CJ eutus 민기,DIAMOND - I,34승 28패 (54.84%),13점
아나좀봐달라고,DIAMOND - I,180승 147패 (55.05%),13점
힘쎈도구준석,DIAMOND - I,221승 187패 (54.17%),13점
마교인,DIAMOND - I,127승 108패 (54.04%),13점
Scalping,DIAMOND - I,330승 299패 (52.46%),13점
바텀 퍼블 오픈,DIAMOND - I,181승 154패 (54.03%),12점
Liz 김지원,DIAMOND - I,323승 300패 (51.85%),12점
정글아시팅해봐,DIAMOND - I,313승 306패 (50.57%),12점
너구리빔,DIAMOND - I,151승 134패 (52.98%),12점
우리애가좋아해요,DIAMOND - I,262승 231패 (53.14%),12점
야차라 불리는 자,DIAMOND - I,198승 165패 (54.55%),12점
파워에이드 포카리스웨트 ,DIAMOND - I,114승 95패 (54.55%),12점
게으른 고양이i,DIAMOND - I,176승 145패 (54.83%),12점
곽소연,DIAMOND - I,519승 485패 (51.69%),12점
뉴욕조커,DIAMOND - I,51승 25패 (67.11%),12점
진 감 녕,DIAMOND - I,129승 108패 (54.43%),12점
FXXK GAME GG XD,DIAMOND - I,129승 133패 (49.24%),12점
Panda Hung,DIAMOND - I,23승 23패 (50.00%),12점
보고싶다 너 정말,DIAMOND - I,108승 91패 (54.27%),12점
김치볶은밥사주셈,DIAMOND - I,32승 21패 (60.38%),12점
인생 성공남,DIAMOND - I,175승 154패 (53.19%),12점
에 빗,DIAMOND - I,49승 38패 (56.32%),12점
06년생 이연화,DIAMOND - I,127승 101패 (55.70%),12점
현민이 그마딱,DIAMOND - I,93승 86패 (51.96%),12점
SH Wh1t3zZ,DIAMOND - I,179승 147패 (54.91%),12점
운좋은카타리나,DIAMOND - I,134승 102패 (56.78%),12점
4broad,DIAMOND - I,180승 154패 (53.89%),12점
킬값못해요,DIAMOND - I,42승 28패 (60.00%),12점
Fun 99,DIAMOND - I,20승 14패 (58.82%),12점
dwx fa22,DIAMOND - I,75승 61패 (55.15%),12점
애니비아저보다잘하는사람나와보셈,DIAMOND - I,37승 19패 (66.07%),12점
야마존,DIAMOND - I,45승 17패 (72.58%),12점
나는참고있다,DIAMOND - I,363승 316패 (53.46%),12점
정의로운주인,DIAMOND - I,137승 103패 (57.08%),12점
Askeladde,DIAMOND - I,132승 115패 (53.44%),12점
유틸만하는계정,DIAMOND - I,77승 69패 (52.74%),12점
그날의쉼터,DIAMOND - I,26승 22패 (54.17%),12점
sanctimonious,DIAMOND - I,91승 79패 (53.53%),12점
weigoutong,DIAMOND - I,279승 284패 (49.56%),12점
2S2O,DIAMOND - I,430승 408패 (51.31%),12점
쭌 1,DIAMOND - I,119승 91패 (56.67%),12점
애니의집,DIAMOND - I,223승 178패 (55.61%),12점
11년생JUKKING,DIAMOND - I,59승 28패 (67.82%),12점
맘에안들면오픈1,DIAMOND - I,83승 65패 (56.08%),12점
HSHleon,DIAMOND - I,67승 41패 (62.04%),12점
눈 떠보니 직장인,DIAMOND - I,120승 109패 (52.40%),12점
불명예,DIAMOND - I,94승 74패 (55.95%),12점
백일몽에 취하다,DIAMOND - I,266승 254패 (51.15%),12점
알아서좀해라,DIAMOND - I,118승 103패 (53.39%),12점
adede,DIAMOND - I,34승 23패 (59.65%),12점
별 하나 둘,DIAMOND - I,34승 28패 (54.84%),12점
짜피나크면못막아,DIAMOND - I,90승 95패 (48.65%),12점
뷔대칭,DIAMOND - I,135승 115패 (54.00%),12점
이기고싶다2,DIAMOND - I,183승 154패 (54.30%),12점
운명따위부숴주지,DIAMOND - I,244승 253패 (49.09%),12점
아케보시,DIAMOND - I,76승 52패 (59.38%),12점
g2024,DIAMOND - I,96승 78패 (55.17%),12점
Clost,DIAMOND - I,273승 280패 (49.37%),12점
트타는 기여워,DIAMOND - I,112승 78패 (58.95%),12점
ein Heft,DIAMOND - I,398승 392패 (50.38%),12점
Mokou,DIAMOND - I,58승 37패 (61.05%),12점
티모와잭스,DIAMOND - I,99승 93패 (51.56%),12점
서폿아떠먹여줘,DIAMOND - I,362승 307패 (54.11%),12점
쪼꼬차 cat,DIAMOND - I,44승 32패 (57.89%),12점
미납요금17400원,DIAMOND - I,24승 12패 (66.67%),12점
어쩔 춘식이,DIAMOND - I,491승 477패 (50.72%),12점
3105132480964032,DIAMOND - I,157승 113패 (58.15%),12점
몰루겠어욤제자,DIAMOND - I,159승 166패 (48.92%),12점
허지훈,DIAMOND - I,51승 44패 (53.68%),12점
ok gg gogo,DIAMOND - I,269승 246패 (52.23%),12점
아니왜만들어,DIAMOND - I,26승 18패 (59.09%),12점
강철폭풍바람장막,DIAMOND - I,84승 76패 (52.50%),12점
야스오 일짱,DIAMOND - I,45승 33패 (57.69%),12점
태현킹,DIAMOND - I,151승 124패 (54.91%),12점
2012jg,DIAMOND - I,72승 46패 (61.02%),12점
라온라이프,DIAMOND - I,98승 69패 (58.68%),12점
황제련,DIAMOND - I,53승 40패 (56.99%),12점
쾌변왕자,DIAMOND - I,74승 57패 (56.49%),12점
로밍가면롤접음,DIAMOND - I,88승 76패 (53.66%),12점
인생날먹하고싶어,DIAMOND - I,135승 93패 (59.21%),12점
예초병 마스터 이,DIAMOND - I,200승 173패 (53.62%),12점
도파의후예,DIAMOND - I,153승 99패 (60.71%),12점
윙 터,DIAMOND - I,12승 8패 (60.00%),12점
서지원 롤 그만해,DIAMOND - I,348승 320패 (52.10%),12점
핑4번적팀우물,DIAMOND - I,292승 264패 (52.52%),12점
갱안오면뒤질게,DIAMOND - I,185승 142패 (56.57%),12점
갓준도,DIAMOND - I,874승 867패 (50.20%),12점
님대가리찾으러감,DIAMOND - I,95승 80패 (54.29%),12점
신정빈,DIAMOND - I,24승 21패 (53.33%),12점
파이크간다,DIAMOND - I,95승 73패 (56.55%),12점
gnaJ nuJ,DIAMOND - I,311승 295패 (51.32%),12점
눈썹탈모협회장,DIAMOND - I,128승 106패 (54.70%),12점
자연 쓰레기,DIAMOND - I,119승 104패 (53.36%),12점
정글러 일짱,DIAMOND - I,46승 49패 (48.42%),12점
ezhi benyuan,DIAMOND - I,208승 182패 (53.33%),12점
빗속에서 춤추기,DIAMOND - I,157승 157패 (50.00%),12점
PISC0,DIAMOND - I,228승 229패 (49.89%),12점
횡규용,DIAMOND - I,108승 88패 (55.10%),12점
곰탕은 나주,DIAMOND - I,143승 140패 (50.53%),12점
128W 57L,DIAMOND - I,79승 72패 (52.32%),12점
45830276del,DIAMOND - I,204승 180패 (53.12%),12점
허 딱,DIAMOND - I,31승 30패 (50.82%),12점
가오가히,DIAMOND - I,70승 24패 (74.47%),12점
대명동 선점화,DIAMOND - I,292승 292패 (50.00%),12점
아오 얄미워,DIAMOND - I,176승 133패 (56.96%),12점
영기 엄마네 텃밭,DIAMOND - I,225승 154패 (59.37%),12점
QZWX123ECw,DIAMOND - I,123승 97패 (55.91%),12점
호날두식정의구현,DIAMOND - I,156승 134패 (53.79%),12점
타이무스또뿌,DIAMOND - I,267승 273패 (49.44%),12점
빙진호,DIAMOND - I,137승 96패 (58.80%),12점
sup123,DIAMOND - I,146승 120패 (54.89%),12점
rough dive,DIAMOND - I,115승 96패 (54.50%),12점
한판마다일어나기,DIAMOND - I,179승 176패 (50.42%),12점
잭과 소나무,DIAMOND - I,310승 307패 (50.24%),12점
bilibiqiushuizzc,DIAMOND - I,169승 168패 (50.15%),12점
for sick,DIAMOND - I,46승 38패 (54.76%),12점
스벅아아얼음도둑,DIAMOND - I,161승 141패 (53.31%),11점
엄진훈,DIAMOND - I,120승 134패 (47.24%),11점
생각이작아요,DIAMOND - I,149승 111패 (57.31%),11점
ORGN M1ND,DIAMOND - I,220승 195패 (53.01%),11점
quartile,DIAMOND - I,127승 107패 (54.27%),11점
zun9,DIAMOND - I,106승 97패 (52.22%),11점
좌삼삼우삼삼무빙,DIAMOND - I,270승 254패 (51.53%),11점
대 젼,DIAMOND - I,123승 96패 (56.16%),11점
KATAKING,DIAMOND - I,172승 153패 (52.92%),11점
0903 0419 594일,DIAMOND - I,96승 78패 (55.17%),11점
The corejj,DIAMOND - I,209승 228패 (47.83%),11점
광안리 신준석,DIAMOND - I,58승 46패 (55.77%),11점
한겨울피는꽃,DIAMOND - I,59승 28패 (67.82%),11점
롤로노아 이동현,DIAMOND - I,184승 141패 (56.62%),11점
누릉이,DIAMOND - I,80승 54패 (59.70%),11점
힘들수록 강해져,DIAMOND - I,211승 212패 (49.88%),11점
Mukuro love,DIAMOND - I,65승 59패 (52.42%),11점
잘해보자1,DIAMOND - I,78승 69패 (53.06%),11점
채금필수,DIAMOND - I,73승 50패 (59.35%),11점
박싸부님존경,DIAMOND - I,80승 66패 (54.79%),11점
are you,DIAMOND - I,107승 91패 (54.04%),11점
이쁘다 누나,DIAMOND - I,81승 54패 (60.00%),11점
하루하루보람차게,DIAMOND - I,129승 105패 (55.13%),11점
do you know 민수,DIAMOND - I,158승 131패 (54.67%),11점
dfkfjsqwekw,DIAMOND - I,62승 53패 (53.91%),11점
체외충격파치료,DIAMOND - I,87승 77패 (53.05%),11점
꽃에는 비를 ,DIAMOND - I,182승 203패 (47.27%),11점
도 구 민,DIAMOND - I,239승 219패 (52.18%),11점
지옥으로떨어지다,DIAMOND - I,144승 159패 (47.52%),11점
물리학자 김상욱,DIAMOND - I,221승 204패 (52.00%),11점
저 강해상입니다3,DIAMOND - I,69승 64패 (51.88%),11점
Quanbu siqu,DIAMOND - I,80승 73패 (52.29%),11점
머슬자크,DIAMOND - I,291승 268패 (52.06%),11점
탑은 신의영역,DIAMOND - I,158승 102패 (60.77%),11점
주인님좀더깊숙히,DIAMOND - I,70승 58패 (54.69%),11점
비싼젤리,DIAMOND - I,172승 178패 (49.14%),11점
파멸의 인도자,DIAMOND - I,91승 92패 (49.73%),11점
fuzhu kuai zi,DIAMOND - I,54승 39패 (58.06%),11점
Chovy FanAccount,DIAMOND - I,37승 27패 (57.81%),11점
ESTP AD CARRY,DIAMOND - I,166승 158패 (51.23%),11점
설 카,DIAMOND - I,81승 56패 (59.12%),11점
스턴 바드 세요,DIAMOND - I,178승 153패 (53.78%),11점
Penoreri,DIAMOND - I,91승 69패 (56.88%),11점
은평구 엉큰녀,DIAMOND - I,123승 111패 (52.56%),11점
내 옆에 때려요,DIAMOND - I,90승 84패 (51.72%),11점
카서스바텀폭격기,DIAMOND - I,28승 24패 (53.85%),11점
안봐주면탑달린다,DIAMOND - I,152승 168패 (47.50%),11점
진정하시오,DIAMOND - I,44승 34패 (56.41%),11점
나니규,DIAMOND - I,195승 190패 (50.65%),11점
SG워너비 김용준,DIAMOND - I,281승 239패 (54.04%),11점
창원 소드마스터,DIAMOND - I,263승 216패 (54.91%),11점
 4 G,DIAMOND - I,79승 65패 (54.86%),11점
블렉핀,DIAMOND - I,160승 170패 (48.48%),11점
H All is well B,DIAMOND - I,585승 583패 (50.09%),11점
AD마귀,DIAMOND - I,364승 350패 (50.98%),11점
2번까지참는사람,DIAMOND - I,48승 37패 (56.47%),11점
Nani Hunter,DIAMOND - I,170승 160패 (51.52%),11점
임태봉,DIAMOND - I,150승 142패 (51.37%),11점
12 08,DIAMOND - I,48승 35패 (57.83%),11점
근 배,DIAMOND - I,161승 141패 (53.31%),11점
KD fan,DIAMOND - I,158승 113패 (58.30%),11점
이쁜단발윈터,DIAMOND - I,158승 122패 (56.43%),11점
이하나인데영,DIAMOND - I,75승 51패 (59.52%),11점
사연이많았어진짜,DIAMOND - I,123승 115패 (51.68%),11점
밤하늘별달구름,DIAMOND - I,143승 129패 (52.57%),11점
별 위를 걷는자,DIAMOND - I,308승 293패 (51.25%),11점
NdymionKyriaN,DIAMOND - I,316승 309패 (50.56%),11점
Leiche,DIAMOND - I,68승 55패 (55.28%),11점
로 밍,DIAMOND - I,20승 14패 (58.82%),11점
노재모,DIAMOND - I,182승 135패 (57.41%),11점
5rnn,DIAMOND - I,226승 185패 (54.99%),11점
488호,DIAMOND - I,169승 162패 (51.06%),11점
Abroad,DIAMOND - I,100승 97패 (50.76%),11점
Try Try Try Try,DIAMOND - I,313승 307패 (50.48%),11점
무한자살하기,DIAMOND - I,68승 60패 (53.12%),11점
건들면 찢는애,DIAMOND - I,139승 150패 (48.10%),11점
준비된 마스터yi,DIAMOND - I,91승 79패 (53.53%),11점
outguk,DIAMOND - I,92승 77패 (54.44%),11점
이태경,DIAMOND - I,213승 170패 (55.61%),11점
뿌직스,DIAMOND - I,128승 132패 (49.23%),11점
멀바방,DIAMOND - I,430승 429패 (50.06%),11점
기묘한기묘종,DIAMOND - I,104승 95패 (52.26%),11점
배 틀 냥,DIAMOND - I,192승 186패 (50.79%),11점
황홀한 빛,DIAMOND - I,241승 185패 (56.57%),11점
Hello Twit XD,DIAMOND - I,187승 160패 (53.89%),11점
칼과 총 망치,DIAMOND - I,133승 119패 (52.78%),11점
밤에 우는 고양이,DIAMOND - I,80승 66패 (54.79%),11점
많이속상한사람,DIAMOND - I,147승 148패 (49.83%),11점
Stress relief Fu,DIAMOND - I,75승 48패 (60.98%),11점
예전처럼 잠도 잘,DIAMOND - I,28승 24패 (53.85%),11점
새콤한 리챔,DIAMOND - I,114승 68패 (62.64%),11점
99 12 08,DIAMOND - I,151승 162패 (48.24%),11점
매우꺽인마음,DIAMOND - I,187승 162패 (53.58%),11점
